"","AREA","AGE_ADJUSTED_CI_LOWER","AGE_ADJUSTED_CI_UPPER","AGE_ADJUSTED_RATE","COUNT","EVENT_TYPE","POPULATION","RACE","SEX","SITE","YEAR","CRUDE_CI_LOWER","CRUDE_CI_UPPER","CRUDE_RATE"
"3466","New Jersey",0,30.1,0,"~","Mortality",15443,"American Indian/Alaska Native","Female","Mesothelioma","2001",0,23.9,0
"3467","New Jersey",NA,NA,NA,"-","Incidence",16812,"American Indian/Alaska Native","Female","Mesothelioma","2002",NA,NA,NA
"3468","New Jersey",0,27.5,0,"~","Mortality",16812,"American Indian/Alaska Native","Female","Mesothelioma","2002",0,21.9,0
"3469","New Jersey",NA,NA,NA,"-","Incidence",18174,"American Indian/Alaska Native","Female","Mesothelioma","2003",NA,NA,NA
"3470","New Jersey",0,26.2,0,"~","Mortality",18174,"American Indian/Alaska Native","Female","Mesothelioma","2003",0,20.3,0
"3471","New Jersey",NA,NA,NA,"-","Incidence",19492,"American Indian/Alaska Native","Female","Mesothelioma","2004",NA,NA,NA
"3472","New Jersey",0,25,0,"~","Mortality",19492,"American Indian/Alaska Native","Female","Mesothelioma","2004",0,18.9,0
"3473","New Jersey",NA,NA,NA,"-","Incidence",20834,"American Indian/Alaska Native","Female","Mesothelioma","2005",NA,NA,NA
"3474","New Jersey",0,23.6,0,"~","Mortality",20834,"American Indian/Alaska Native","Female","Mesothelioma","2005",0,17.7,0
"3475","New Jersey",NA,NA,NA,"-","Incidence",22237,"American Indian/Alaska Native","Female","Mesothelioma","2006",NA,NA,NA
"3476","New Jersey",0,22.6,0,"~","Mortality",22237,"American Indian/Alaska Native","Female","Mesothelioma","2006",0,16.6,0
"3477","New Jersey",NA,NA,NA,"-","Incidence",23547,"American Indian/Alaska Native","Female","Mesothelioma","2007",NA,NA,NA
"3478","New Jersey",0,21,0,"~","Mortality",23547,"American Indian/Alaska Native","Female","Mesothelioma","2007",0,15.7,0
"3479","New Jersey",NA,NA,NA,"-","Incidence",25023,"American Indian/Alaska Native","Female","Mesothelioma","2008",NA,NA,NA
"3480","New Jersey",0,20,0,"~","Mortality",25023,"American Indian/Alaska Native","Female","Mesothelioma","2008",0,14.7,0
"3481","New Jersey",NA,NA,NA,"-","Incidence",26891,"American Indian/Alaska Native","Female","Mesothelioma","2009",NA,NA,NA
"3482","New Jersey",0,18.1,0,"~","Mortality",26891,"American Indian/Alaska Native","Female","Mesothelioma","2009",0,13.7,0
"3483","New Jersey",NA,NA,NA,"-","Incidence",28242,"American Indian/Alaska Native","Female","Mesothelioma","2010",NA,NA,NA
"3484","New Jersey",0,17.4,0,"~","Mortality",28242,"American Indian/Alaska Native","Female","Mesothelioma","2010",0,13.1,0
"3485","New Jersey",NA,NA,NA,"-","Incidence",28564,"American Indian/Alaska Native","Female","Mesothelioma","2011",NA,NA,NA
"3486","New Jersey",0,16.9,0,"~","Mortality",28564,"American Indian/Alaska Native","Female","Mesothelioma","2011",0,12.9,0
"3487","New Jersey",NA,NA,NA,"-","Incidence",29019,"American Indian/Alaska Native","Female","Mesothelioma","2012",NA,NA,NA
"3488","New Jersey",0,16.1,0,"~","Mortality",29019,"American Indian/Alaska Native","Female","Mesothelioma","2012",0,12.7,0
"3489","New Jersey",NA,NA,NA,"-","Incidence",29377,"American Indian/Alaska Native","Female","Mesothelioma","2013",NA,NA,NA
"3490","New Jersey",0,15.4,0,"~","Mortality",29377,"American Indian/Alaska Native","Female","Mesothelioma","2013",0,12.6,0
"3491","New Jersey",NA,NA,NA,"-","Incidence",29764,"American Indian/Alaska Native","Female","Mesothelioma","2014",NA,NA,NA
"3492","New Jersey",0,14.9,0,"~","Mortality",29764,"American Indian/Alaska Native","Female","Mesothelioma","2014",0,12.4,0
"3493","New Jersey",NA,NA,NA,"-","Incidence",30196,"American Indian/Alaska Native","Female","Mesothelioma","2015",NA,NA,NA
"3494","New Jersey",0,14.2,0,"~","Mortality",30196,"American Indian/Alaska Native","Female","Mesothelioma","2015",0,12.2,0
"3495","New Jersey",NA,NA,NA,"-","Incidence",30366,"American Indian/Alaska Native","Female","Mesothelioma","2016",NA,NA,NA
"3496","New Jersey",0,14,0,"~","Mortality",30366,"American Indian/Alaska Native","Female","Mesothelioma","2016",0,12.1,0
"3497","New Jersey",NA,NA,NA,"-","Incidence",30742,"American Indian/Alaska Native","Female","Mesothelioma","2017",NA,NA,NA
"3498","New Jersey",0,13.6,0,"~","Mortality",30742,"American Indian/Alaska Native","Female","Mesothelioma","2017",0,12,0
"3499","New Jersey",NA,NA,NA,"-","Incidence",31278,"American Indian/Alaska Native","Female","Mesothelioma","2018",NA,NA,NA
"3500","New Jersey",0,12.8,0,"~","Mortality",31278,"American Indian/Alaska Native","Female","Mesothelioma","2018",0,11.8,0
"3501","New Jersey",NA,NA,NA,"-","Incidence",13166,"American Indian/Alaska Native","Female","Myeloma","1999",NA,NA,NA
"3502","New Jersey",0,35.5,0,"~","Mortality",13166,"American Indian/Alaska Native","Female","Myeloma","1999",0,28,0
"3503","New Jersey",NA,NA,NA,"-","Incidence",14178,"American Indian/Alaska Native","Female","Myeloma","2000",NA,NA,NA
"3504","New Jersey",0.3,60.1,12.6,"~","Mortality",14178,"American Indian/Alaska Native","Female","Myeloma","2000",0.2,39.3,7.1
"3505","New Jersey",NA,NA,NA,"-","Incidence",15443,"American Indian/Alaska Native","Female","Myeloma","2001",NA,NA,NA
"3506","New Jersey",0,30.1,0,"~","Mortality",15443,"American Indian/Alaska Native","Female","Myeloma","2001",0,23.9,0
"3507","New Jersey",NA,NA,NA,"-","Incidence",16812,"American Indian/Alaska Native","Female","Myeloma","2002",NA,NA,NA
"3508","New Jersey",0,27.5,0,"~","Mortality",16812,"American Indian/Alaska Native","Female","Myeloma","2002",0,21.9,0
"3509","New Jersey",NA,NA,NA,"-","Incidence",18174,"American Indian/Alaska Native","Female","Myeloma","2003",NA,NA,NA
"3510","New Jersey",0,26.2,0,"~","Mortality",18174,"American Indian/Alaska Native","Female","Myeloma","2003",0,20.3,0
"3511","New Jersey",NA,NA,NA,"-","Incidence",19492,"American Indian/Alaska Native","Female","Myeloma","2004",NA,NA,NA
"3512","New Jersey",0.3,47.7,10.1,"~","Mortality",19492,"American Indian/Alaska Native","Female","Myeloma","2004",0.1,28.6,5.1
"3513","New Jersey",NA,NA,NA,"-","Incidence",20834,"American Indian/Alaska Native","Female","Myeloma","2005",NA,NA,NA
"3514","New Jersey",0,23.6,0,"~","Mortality",20834,"American Indian/Alaska Native","Female","Myeloma","2005",0,17.7,0
"3515","New Jersey",NA,NA,NA,"-","Incidence",22237,"American Indian/Alaska Native","Female","Myeloma","2006",NA,NA,NA
"3516","New Jersey",0,22.6,0,"~","Mortality",22237,"American Indian/Alaska Native","Female","Myeloma","2006",0,16.6,0
"3517","New Jersey",NA,NA,NA,"-","Incidence",23547,"American Indian/Alaska Native","Female","Myeloma","2007",NA,NA,NA
"3518","New Jersey",0.1,28.8,4.7,"~","Mortality",23547,"American Indian/Alaska Native","Female","Myeloma","2007",0.1,23.7,4.2
"3519","New Jersey",NA,NA,NA,"-","Incidence",25023,"American Indian/Alaska Native","Female","Myeloma","2008",NA,NA,NA
"3520","New Jersey",0,20,0,"~","Mortality",25023,"American Indian/Alaska Native","Female","Myeloma","2008",0,14.7,0
"3521","New Jersey",NA,NA,NA,"-","Incidence",26891,"American Indian/Alaska Native","Female","Myeloma","2009",NA,NA,NA
"3522","New Jersey",0,18.1,0,"~","Mortality",26891,"American Indian/Alaska Native","Female","Myeloma","2009",0,13.7,0
"3523","New Jersey",NA,NA,NA,"-","Incidence",28242,"American Indian/Alaska Native","Female","Myeloma","2010",NA,NA,NA
"3524","New Jersey",0,17.4,0,"~","Mortality",28242,"American Indian/Alaska Native","Female","Myeloma","2010",0,13.1,0
"3525","New Jersey",NA,NA,NA,"-","Incidence",28564,"American Indian/Alaska Native","Female","Myeloma","2011",NA,NA,NA
"3526","New Jersey",0,16.9,0,"~","Mortality",28564,"American Indian/Alaska Native","Female","Myeloma","2011",0,12.9,0
"3527","New Jersey",NA,NA,NA,"-","Incidence",29019,"American Indian/Alaska Native","Female","Myeloma","2012",NA,NA,NA
"3528","New Jersey",0,16.1,0,"~","Mortality",29019,"American Indian/Alaska Native","Female","Myeloma","2012",0,12.7,0
"3529","New Jersey",NA,NA,NA,"-","Incidence",29377,"American Indian/Alaska Native","Female","Myeloma","2013",NA,NA,NA
"3530","New Jersey",0,15.4,0,"~","Mortality",29377,"American Indian/Alaska Native","Female","Myeloma","2013",0,12.6,0
"3531","New Jersey",NA,NA,NA,"-","Incidence",29764,"American Indian/Alaska Native","Female","Myeloma","2014",NA,NA,NA
"3532","New Jersey",0,14.9,0,"~","Mortality",29764,"American Indian/Alaska Native","Female","Myeloma","2014",0,12.4,0
"3533","New Jersey",NA,NA,NA,"-","Incidence",30196,"American Indian/Alaska Native","Female","Myeloma","2015",NA,NA,NA
"3534","New Jersey",0,14.2,0,"~","Mortality",30196,"American Indian/Alaska Native","Female","Myeloma","2015",0,12.2,0
"3535","New Jersey",NA,NA,NA,"-","Incidence",30366,"American Indian/Alaska Native","Female","Myeloma","2016",NA,NA,NA
"3536","New Jersey",0,14,0,"~","Mortality",30366,"American Indian/Alaska Native","Female","Myeloma","2016",0,12.1,0
"3537","New Jersey",NA,NA,NA,"-","Incidence",30742,"American Indian/Alaska Native","Female","Myeloma","2017",NA,NA,NA
"3538","New Jersey",0,13.6,0,"~","Mortality",30742,"American Indian/Alaska Native","Female","Myeloma","2017",0,12,0
"3539","New Jersey",NA,NA,NA,"-","Incidence",31278,"American Indian/Alaska Native","Female","Myeloma","2018",NA,NA,NA
"3540","New Jersey",0,12.8,0,"~","Mortality",31278,"American Indian/Alaska Native","Female","Myeloma","2018",0,11.8,0
"3541","New Jersey",NA,NA,NA,"-","Incidence",13166,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","1999",NA,NA,NA
"3542","New Jersey",0.3,63.4,13,"~","Mortality",13166,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","1999",0.2,42.3,7.6
"3543","New Jersey",NA,NA,NA,"-","Incidence",14178,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2000",NA,NA,NA
"3544","New Jersey",0,32.2,0,"~","Mortality",14178,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2000",0,26,0
"3545","New Jersey",NA,NA,NA,"-","Incidence",15443,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2001",NA,NA,NA
"3546","New Jersey",0,30.1,0,"~","Mortality",15443,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2001",0,23.9,0
"3547","New Jersey",NA,NA,NA,"-","Incidence",16812,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2002",NA,NA,NA
"3548","New Jersey",0,27.5,0,"~","Mortality",16812,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2002",0,21.9,0
"3549","New Jersey",NA,NA,NA,"-","Incidence",18174,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2003",NA,NA,NA
"3550","New Jersey",0,26.2,0,"~","Mortality",18174,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2003",0,20.3,0
"3551","New Jersey",NA,NA,NA,"-","Incidence",19492,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2004",NA,NA,NA
"3552","New Jersey",0,25,0,"~","Mortality",19492,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2004",0,18.9,0
"3553","New Jersey",NA,NA,NA,"-","Incidence",20834,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2005",NA,NA,NA
"3554","New Jersey",0.2,41.1,8.3,"~","Mortality",20834,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2005",0.1,26.7,4.8
"3555","New Jersey",NA,NA,NA,"-","Incidence",22237,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2006",NA,NA,NA
"3556","New Jersey",0,22.6,0,"~","Mortality",22237,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2006",0,16.6,0
"3557","New Jersey",NA,NA,NA,"-","Incidence",23547,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2007",NA,NA,NA
"3558","New Jersey",0,21,0,"~","Mortality",23547,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2007",0,15.7,0
"3559","New Jersey",NA,NA,NA,"-","Incidence",25023,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2008",NA,NA,NA
"3560","New Jersey",0,20,0,"~","Mortality",25023,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2008",0,14.7,0
"3561","New Jersey",NA,NA,NA,"-","Incidence",26891,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2009",NA,NA,NA
"3562","New Jersey",0,18.1,0,"~","Mortality",26891,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2009",0,13.7,0
"3563","New Jersey",NA,NA,NA,"-","Incidence",28242,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2010",NA,NA,NA
"3564","New Jersey",0,17.4,0,"~","Mortality",28242,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2010",0,13.1,0
"3565","New Jersey",NA,NA,NA,"-","Incidence",28564,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2011",NA,NA,NA
"3566","New Jersey",0,16.9,0,"~","Mortality",28564,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2011",0,12.9,0
"3567","New Jersey",NA,NA,NA,"-","Incidence",29019,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2012",NA,NA,NA
"3568","New Jersey",0,16.1,0,"~","Mortality",29019,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2012",0,12.7,0
"3569","New Jersey",NA,NA,NA,"-","Incidence",29377,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2013",NA,NA,NA
"3570","New Jersey",0,15.4,0,"~","Mortality",29377,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2013",0,12.6,0
"3571","New Jersey",NA,NA,NA,"-","Incidence",29764,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2014",NA,NA,NA
"3572","New Jersey",0.1,25.5,5.1,"~","Mortality",29764,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2014",0.1,18.7,3.4
"3573","New Jersey",NA,NA,NA,"-","Incidence",30196,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2015",NA,NA,NA
"3574","New Jersey",0,14.2,0,"~","Mortality",30196,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2015",0,12.2,0
"3575","New Jersey",NA,NA,NA,"-","Incidence",30366,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2016",NA,NA,NA
"3576","New Jersey",0,14,0,"~","Mortality",30366,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2016",0,12.1,0
"3577","New Jersey",NA,NA,NA,"-","Incidence",30742,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2017",NA,NA,NA
"3578","New Jersey",0,13.6,0,"~","Mortality",30742,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2017",0,12,0
"3579","New Jersey",NA,NA,NA,"-","Incidence",31278,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2018",NA,NA,NA
"3580","New Jersey",0,12.8,0,"~","Mortality",31278,"American Indian/Alaska Native","Female","Non-Hodgkin Lymphoma","2018",0,11.8,0
"3581","New Jersey",NA,NA,NA,"-","Incidence",13166,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","1999",NA,NA,NA
"3582","New Jersey",0,35.5,0,"~","Mortality",13166,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","1999",0,28,0
"3583","New Jersey",NA,NA,NA,"-","Incidence",14178,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2000",NA,NA,NA
"3584","New Jersey",0,32.2,0,"~","Mortality",14178,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2000",0,26,0
"3585","New Jersey",NA,NA,NA,"-","Incidence",15443,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2001",NA,NA,NA
"3586","New Jersey",0,30.1,0,"~","Mortality",15443,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2001",0,23.9,0
"3587","New Jersey",NA,NA,NA,"-","Incidence",16812,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2002",NA,NA,NA
"3588","New Jersey",0,27.5,0,"~","Mortality",16812,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2002",0,21.9,0
"3589","New Jersey",NA,NA,NA,"-","Incidence",18174,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2003",NA,NA,NA
"3590","New Jersey",0,26.2,0,"~","Mortality",18174,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2003",0,20.3,0
"3591","New Jersey",NA,NA,NA,"-","Incidence",19492,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2004",NA,NA,NA
"3592","New Jersey",0,25,0,"~","Mortality",19492,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2004",0,18.9,0
"3593","New Jersey",NA,NA,NA,"-","Incidence",20834,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2005",NA,NA,NA
"3594","New Jersey",0,23.6,0,"~","Mortality",20834,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2005",0,17.7,0
"3595","New Jersey",NA,NA,NA,"-","Incidence",22237,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2006",NA,NA,NA
"3596","New Jersey",0,22.6,0,"~","Mortality",22237,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2006",0,16.6,0
"3597","New Jersey",NA,NA,NA,"-","Incidence",23547,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2007",NA,NA,NA
"3598","New Jersey",0,21,0,"~","Mortality",23547,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2007",0,15.7,0
"3599","New Jersey",NA,NA,NA,"-","Incidence",25023,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2008",NA,NA,NA
"3600","New Jersey",0,20,0,"~","Mortality",25023,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2008",0,14.7,0
"3601","New Jersey",NA,NA,NA,"-","Incidence",26891,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2009",NA,NA,NA
"3602","New Jersey",0,18.1,0,"~","Mortality",26891,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2009",0,13.7,0
"3603","New Jersey",NA,NA,NA,"-","Incidence",28242,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2010",NA,NA,NA
"3604","New Jersey",0,17.4,0,"~","Mortality",28242,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2010",0,13.1,0
"3605","New Jersey",NA,NA,NA,"-","Incidence",28564,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2011",NA,NA,NA
"3606","New Jersey",0,16.9,0,"~","Mortality",28564,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2011",0,12.9,0
"3607","New Jersey",NA,NA,NA,"-","Incidence",29019,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2012",NA,NA,NA
"3608","New Jersey",0,16.1,0,"~","Mortality",29019,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2012",0,12.7,0
"3609","New Jersey",NA,NA,NA,"-","Incidence",29377,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2013",NA,NA,NA
"3610","New Jersey",0,15.4,0,"~","Mortality",29377,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2013",0,12.6,0
"3611","New Jersey",NA,NA,NA,"-","Incidence",29764,"American Indian/Alaska Native","Female","Oral Cavity and Pharynx","2014",NA,NA,NA
